,time_skew,time_kurt,time_rms,time_var,time_std,time_absolute_mean,time_shape_factor,time_vmax,time_impulse_factor,time_crest_factor,time_sqr_mean,time_clearance_factor,time_mean,time_energy_operator,time_log_energy_entropy,time_shannon_entropy,time_sqrt_amplitude_val,time_time_cp1,time_time_cp2,time_time_cp3,time_time_cp4,time_time_cp5,time_time_cp6,time_log_detector,time_wave_length,time_wilson_amplitude,time_slope_sign_change,freq_mean,freq_var,freq_skew,freq_kurt,freq_central_freq,freq_std,freq_rms,freq_cp1,freq_cp2,freq_cp3,freq_cp4,freq_cp5,freq_centroid,freq_spread,freq_entropy,pow_total,pow_mdf,pow_pkf,pow_1sm,pow_2sm,pow_3sm,pow_4sm,pow_vcf,pow_freq_ratio,Label
0,-0.2640851107755609,-1.57594241053461,7.957830995000051,10176.840163312427,100.88032594769125,144.7482494360331,0.05497704480714126,255,1.7616793363203276,32.043907461746535,63.32707414498349,4.026713746733237,144.7482494360331,-187.2710863155234,1008198.0859375,,inf,0.0,32.043907461746535,1.7616793363203276,0.915130784459088,inf,inf,0.0,95649704,744434.0,742189.5,93.69091038464454,35.52505575755846,-0.7664823630036824,2.17020965987383,31202.31428557437,28931.879700437254,36069.61325939244,0.08161625357526167,0.9272350581319926,,2361.3116300398524,48459.90706870889,187224.86892807472,108576.95950999136,18.51350151176809,0.16298248753461145,0.08149124376730572,40000,6519.2995013844575,260771980.05537832,112836411.28161348,-172266721.04788548,0.0,0.5223166832118403,train
0,-0.20518939718487675,-1.6080980946865289,8.115627477074812,10201.885550967803,101.00438382054416,140.9622862125422,0.05757304095393367,255,1.8089944966947564,31.420860644519372,65.86340934665166,3.8716489554600257,140.9622862125422,-184.10281003243327,1023351.158203125,,inf,0.0,31.420860644519372,1.8089944966947564,0.9063490295679024,inf,inf,0.0,95683753,744329.0,742193.0,93.76373319451147,36.70849689909878,-0.7128280275387269,2.14960262151342,31201.645000678203,25115.648627608487,36062.541079245515,0.12023411508262588,0.8049462977693186,,3019.7577874666736,48442.96980493359,187220.85298310954,108499.2764849225,18.513405112589318,0.1628020513480685,0.08140102567403425,40000,6512.08205392274,260483282.15690958,112711491.28522108,-172076006.3847071,0.0,0.5354643497470152,train
0,-0.19266241055091374,-1.6138639549411125,8.024506607546911,10267.166728571852,101.32702861809307,140.1905208227784,0.05724000852875835,255,1.8189532252495002,31.777654685981176,64.39270629456405,3.9600758327116123,140.1905208227784,-182.60776461232493,1003534.990234375,,inf,0.0,31.777654685981176,1.8189532252495002,0.9002155011993437,inf,inf,0.0,95643566,744445.0,742015.0,93.60044602519525,37.29745756557067,-0.644731926110714,2.0413539167556056,31193.685947680584,38061.98083544506,36056.19466157257,0.041887948013568696,1.220182215698532,,1594.3382745285705,48444.17540378044,187173.0958635371,108505.73256139466,18.513349050532327,0.1625155413054496,0.0812577706527248,40000,6500.621652217984,260024866.08871934,112513133.99239603,-171773175.40982234,0.0,0.5263683195252887,train
0,-0.19031089301549584,-1.6146656765694007,7.724230860984125,10403.7624177376,101.99883537441788,140.08718421852583,0.05513874023575837,255,1.8202949928825647,33.012995674175265,59.663742393779565,4.273952483855352,140.08718421852583,-182.8505888488823,940219.34375,,inf,0.0,33.012995674175265,1.8202949928825647,0.8886558280496986,inf,inf,0.0,95646123,744253.0,739747.0,92.77875686129312,35.217568680158415,-0.7561179977671946,2.336663968134375,31175.267744050412,11722.10752573484,36059.15135408812,1.9737197918942542,0.37600663519471855,,23136.155626255437,48488.11306570553,187062.5801585484,108731.45746962975,18.513464186868916,0.16137177517939552,0.08068588758969776,40000,6454.8710071758205,258194840.28703284,111721279.19276913,-170564255.09475392,0.0,0.5445158313311455,train
0,-0.16506126760270645,-1.6247042865949641,7.618704967357055,10479.335169076428,102.36862394833892,138.45390803739514,0.055027012782472795,255,1.8417681639663563,33.47025525894069,58.04466537963106,4.3931685768574384,138.45390803739514,-181.20538097946775,920555.5815429688,,inf,0.0,33.47025525894069,1.8417681639663563,0.8787714148278688,inf,inf,0.0,95635377,744565.0,737530.0,92.0996393658183,34.837982771361766,-0.7826477452976289,2.6198194946092013,31164.102579927574,11936.879394550293,36066.28024569259,2.2624358717014417,0.38303299008644304,,27006.42413840437,48530.12225005817,186995.58524367353,108931.64043643353,18.513450742169432,0.16325896244574895,0.08162948122287447,40000,6530.358497829958,261214339.91319832,113027821.02909039,-172558945.24395776,0.0,0.5330459682210342,train
0,-0.11385350723042732,-1.6415392267068025,7.591892252446614,10551.413928104015,102.72007558459065,135.08490301902287,0.0562008935326956,255,1.8877016920542964,33.58846405095146,57.63682797275893,4.424254577655131,135.08490301902287,-178.2548166724756,910586.208984375,,inf,0.0,33.58846405095146,1.8877016920542964,0.8651867467652251,inf,inf,0.0,95634858,744432.0,737101.5,91.94482394379564,35.16026351788236,-0.7577528128292079,2.491087292077852,31167.460607648583,15407.750424344613,36077.17353985977,1.070207480651721,0.494353730587968,,16489.489764148333,48552.89344702948,187015.73459202534,109026.88291687984,18.513418505457377,0.16362203412495416,0.08181101706247708,40000,6544.881364998167,261795254.59992665,113279183.65055488,-172942699.1590448,0.0,0.5282599949307951,train
0,-0.13042338504802475,-1.6361945780051885,7.556167528636925,10548.648267002409,102.70661257680739,136.1451128200479,0.05550083563134886,255,1.8730014961098937,33.74726659163949,57.095667720827045,4.466188244734066,136.1451128200479,-179.5530070679487,899219.8950195312,,inf,0.0,33.74726659163949,1.8730014961098937,0.867377558870252,inf,inf,0.0,95611822,744362.0,736203.0,91.75085813105049,36.619105865022924,-0.6970635136808875,2.4125952575905663,31160.938091454078,12009.296190846924,36092.73837879947,2.387591191168186,0.3853958489824954,,28673.289797395773,48602.21825626268,186976.59719893264,109279.19426166422,18.5132734064166,0.16365056558860722,0.08182528279430361,40000,6546.022623544289,261840904.94177154,113298936.61920767,-172972855.9063405,0.0,0.5292263789144808,train
0,-0.09745635481544793,-1.645656829478705,7.533133839543845,10601.28185775123,102.96252647323311,133.9921444608583,0.056220712563820635,255,1.9030966406727705,33.85045393212356,56.74810544448059,4.493542083963997,133.9921444608583,-178.30385431960224,883973.5380859375,,inf,0.0,33.85045393212356,1.9030966406727705,0.8575222533295527,inf,inf,0.0,95619497,744516.0,736770.0,92.05026779198425,36.89393016585611,-0.6920167814820066,2.2969004545425395,31147.23680478598,12140.356131111203,36077.01663601402,2.5885869071347063,0.3897731348434014,,31426.366928947016,48586.98068087008,186894.3846560711,109232.90508841489,18.513273052373425,0.16253494542838542,0.08126747271419271,40000,6501.397817135417,260055912.68541667,112526567.89949407,-171793684.8810148,0.0,0.5323236275899418,train
0,-0.0417450901333813,-0.6321905271926882,9.224398521368169,3976.2090451586478,63.05718868740223,140.39416087589527,0.065703576728681,255,1.816314855326592,27.644078842571325,85.08952808101925,2.996843510016861,140.39416087589527,-181.0846293716335,1124462.212890625,,inf,0.0,27.644078842571325,1.816314855326592,1.1522530488467515,inf,inf,0.0,95929644,747424.0,739510.0,89.08015652877832,40.678665514203246,-0.42412676973474767,2.0368985273268523,31266.609473789973,12850.65775024989,36157.9611583413,-0.2959110500997686,0.41100259882742574,,-3802.651629349175,48580.12993784555,187610.66268927458,108968.32311136389,18.512717089547788,0.16266811133247433,0.08133405566623716,40000,6506.7244532989735,260268978.13195893,112618761.62502714,-171934436.5286291,0.0,0.5028315892838953,train
0,-0.07838756020552758,-0.5484319458025628,9.298320193427738,3978.82536747372,63.077930906726166,139.94072747732133,0.06644470384745295,255,1.8222000456680851,27.424308336923023,86.45875841950605,2.949383089249512,139.94072747732133,-187.54248589676803,1129699.2426757812,,inf,0.0,27.424308336923023,1.8222000456680851,1.1491305039716435,inf,inf,0.0,96092205,746566.0,735352.5,90.30629679497515,38.1578104584055,-0.5745704730167349,2.07911806898245,31275.17605874139,57069.4468396171,36155.42166856346,-0.005124078241301867,1.8247522166599037,,-292.42831079401566,48556.37937685041,187662.065214421,108849.40832490468,18.5130375397456,0.1616433790194362,0.0808216895097181,40000,6465.735160777448,258629406.43109792,111909316.58908133,-170851330.74107382,0.0,0.5099728274119882,train
0,-0.11190290828314348,-0.5522206385495609,9.355006238356326,4061.617615887314,63.73082155352553,141.73599282175445,0.0660030388337638,255,1.799119580872341,27.258132544527676,87.51614171968578,2.9137481953530933,141.73599282175445,-193.8918205105,1136283.0668945312,,inf,0.0,27.258132544527676,1.799119580872341,1.1487046221284019,inf,inf,0.0,96150350,746476.0,733685.5,90.65427658630054,37.35692339607273,-0.6448009013214961,2.1856378949619746,31274.60661642687,12300.159193194184,36149.92902690079,-0.43733341438580525,0.39329540876570357,,-5379.270617448565,48544.3499265381,187658.64836009018,108789.60026375583,18.513125851371594,0.16143344159017908,0.08071672079508954,40000,6457.337663607163,258293506.54428652,111763972.22436221,-170629434.30845454,0.0,0.5115626183621592,train
0,-0.11050338656238846,-0.5988806416547838,9.406190446550006,4215.560058939261,64.9273444624009,140.54137757251576,0.06692826418110676,255,1.8144122706384211,27.109806190829218,88.47641871676862,2.882123889036557,140.54137757251576,-190.66058744691307,1140401.517578125,,inf,0.0,27.109806190829218,1.8144122706384211,1.1386729289848,inf,inf,0.0,96333292,745905.0,730388.5,91.31830554399374,35.66773930906683,-0.7448614152815681,2.1128471987016475,31270.244560198236,11611.557705257781,36134.61127668235,-0.3966653533940481,0.37132928982708824,,-4605.902640611459,48512.25100341516,187632.47448727454,108651.43696874341,18.51332066320557,0.1607947594578934,0.0803973797289467,40000,6431.790378315736,257271615.13262942,111321798.33901455,-169954369.8988666,0.0,0.5228473211805069,train
0,-0.06413223643753564,-0.6196521828952455,9.251401919619243,4018.033751019383,63.387962193301206,140.52251601239394,0.06583572641699127,255,1.81465580916235,27.56339009109821,85.5884374783346,2.9793744051531417,140.52251601239394,-189.98187116762148,1138934.6591796875,,inf,0.0,27.56339009109821,1.81465580916235,1.1498826848921158,inf,inf,0.0,96078877,746951.0,736846.5,89.92361985256592,38.36680372423031,-0.5643392911144604,2.19431430202941,31275.349266758487,34377.438300296555,36154.48405819664,-0.02458788533769567,1.0991863913997972,,-845.2685111313991,48553.16090778594,187663.1045234928,108836.40282928455,18.5129902397399,0.16285429224915768,0.08142714612457884,40000,6514.171689966307,260566867.59865227,112747658.82622619,-172131223.1682484,0.0,0.5121414213856633,train
0,-0.10299891267436262,-0.5628801388681928,9.368694040129409,4074.778877923926,63.83399468875441,140.78120883574832,0.06654790165255658,255,1.811321284344934,27.218308006190124,87.77242801755631,2.905240355764053,140.78120883574832,-192.7562557684119,1141327.8681640625,,inf,0.0,27.218308006190124,1.811321284344934,1.1460529240046151,inf,inf,0.0,96176684,746321.0,732771.5,90.9212893048529,36.34925423412615,-0.6924394076919932,2.1112751421676084,31281.463893379114,19970.43624594285,36151.86364208642,-0.1475884012669642,0.6384111790295625,,-2947.404758142539,48534.64220780679,187699.7944355651,108741.75247273789,18.51323790686263,0.16167904904552624,0.08083952452276312,40000,6467.16196182105,258686478.47284198,111934011.74372773,-170889032.69621742,0.0,0.506087505806776,train
0,-0.11556245609096658,-0.5626102162300626,9.392808036429885,4115.801656629303,64.15451392247707,140.37763117897083,0.06691100254038884,255,1.8165287293877637,27.14843090702863,88.22484280922185,2.8903423557400285,140.37763117897083,-192.59350772861572,1142719.638671875,,inf,0.0,27.14843090702863,1.8165287293877637,1.1425834309404348,inf,inf,0.0,96227628,746189.0,732276.5,91.12215857284099,36.177416644045095,-0.7102624263517705,2.0831483664417743,31273.699193338427,19575.791385423825,36144.99686026726,-0.10378757861388463,0.6259506195414721,,-2031.7239873436808,48532.406501945356,187653.20350214664,108739.97699421684,18.513271408231397,0.161884645076796,0.080942322538398,40000,6475.38580307184,259015432.1228736,112076350.46178967,-171106340.42481482,0.0,0.5059613595872863,train
0,-0.08749535388370726,-0.5785038698581579,9.376096835930356,3971.8103319111697,63.02230027467396,141.1348214238098,0.06643361816270088,255,1.8067830279408343,27.19681808562478,87.91119187674323,2.900654564637519,141.1348214238098,-196.16975432030225,1150005.5302734375,,inf,0.0,27.19681808562478,1.8067830279408343,1.1527391003081695,inf,inf,0.0,96040748,746940.0,736632.0,89.9462551445945,38.82338674139956,-0.50756182982948,2.0906148319199103,31277.445154964484,13321.330849186279,36161.66052254488,-0.4239963703478793,0.42590853515002847,,-5648.195928258216,48568.52113531035,187675.6805904814,108900.53975865617,18.51295549715615,0.16158226214053084,0.08079113107026542,40000,6463.2904856212335,258531619.42484933,111867004.01066428,-170786732.36311942,0.0,0.5094282410148234,train
0,-0.39816580407086094,-0.3697062184384352,9.95814465688729,3869.2757404125045,62.20350263781377,159.3097511612652,0.06250806736121829,255,1.6006553154544192,25.60717972937217,99.1646450074929,2.5714809948720347,159.3097511612652,-228.91324310561447,1204054.3979492188,,inf,0.0,25.60717972937217,1.6006553154544192,1.192394091683341,inf,inf,0.0,96017196,747626.0,740689.5,88.39532016579307,41.0814858095314,-0.45475782762718353,2.0358009249827607,31274.759408876867,11266.424010826682,36166.369266004964,-0.6052755738713844,0.3602401496853363,,-6819.291258631466,48587.427745549816,187659.56516857308,108984.57851061954,18.512602956231188,0.1564907528568923,0.07824537642844615,40000,6259.630114275692,250385204.57102767,108342038.57257825,-165405187.24901003,0.0,0.5688603723425397,train
0,-0.038280565725853796,-0.4541611629126612,9.16905133979819,3782.4922493698846,61.501969475536995,135.61008954141357,0.0676133418302779,255,1.8803910598564002,27.810946907143453,84.07150247185498,3.0331324230272627,135.61008954141357,-188.64928091876791,1116402.6440429688,,inf,0.0,27.810946907143453,1.8803910598564002,1.1481613351957682,inf,inf,0.0,96045649,746567.0,735679.0,90.24080220457563,38.347344014342504,-0.600679200656986,1.8951368850803822,31268.871190226677,16412.402206817787,36151.89536623973,-0.2038076198837732,0.5248799071438053,,-3344.972630346719,48556.908974408594,187624.23378401902,108872.45310253583,18.51301408874534,0.16221182648842658,0.08110591324421329,40000,6488.473059537063,259538922.38148254,112302865.45051572,-171452159.5973038,0.0,0.5049782737910327,train
0,-0.07616804500900555,-0.4948881159745664,9.30648004599539,3898.9648492725237,62.441691595219645,135.79261083349778,0.06853451000663459,255,1.8778635923914038,27.400262907104967,86.61057084651034,2.944213362268519,135.79261083349778,-189.36917140529061,1133488.44140625,,inf,0.0,27.400262907104967,1.8778635923914038,1.1417970599056697,inf,inf,0.0,96044873,746192.0,735363.0,90.75459561016599,37.20116784733029,-0.6941364466714811,1.9507262393228215,31266.209423503755,15139.75615278846,36142.431583562335,-0.18917334825200202,0.4842210306890431,,-2864.038363141842,48538.68489958573,187608.26224673956,108786.81350947205,18.513146666288815,0.16213231416181323,0.08106615708090661,40000,6485.292566472529,259411702.65890115,112247817.29335837,-171368117.88217378,0.0,0.5102356854745681,train
0,-0.11077402137689664,-0.6261643196301532,9.48978057623695,4183.236959334531,64.67794801425391,134.26468847160967,0.07067964543963894,255,1.8992335431063088,26.87101118423509,90.05593538512407,2.831573498287402,134.26468847160967,-184.52465698864043,1166941.4931640625,,inf,0.0,26.87101118423509,1.8992335431063088,1.1233147560009913,inf,inf,0.0,95944333,745564.0,735724.5,91.77715397918377,34.2844344770957,-0.8752188541797069,2.1120162711178985,31263.422840100593,11240.433956066421,36129.58389453997,-0.3088877890612909,0.35953945329519954,,-3472.032792778816,48509.75924459612,187591.54176544322,108661.92235992942,18.513471975065144,0.16033696221955934,0.08016848110977967,40000,6413.4784887823735,256539139.55129495,111004855.10020627,-169470494.42030734,0.0,0.5121645337152686,train
0,-0.09115637032685334,-0.9817561736668563,9.863873138971643,5057.64405258579,71.1171150468422,133.60293529446272,0.07382976367421516,255,1.9086407004305441,25.851913990307562,97.2959933017263,2.620868458675529,133.60293529446272,-182.75283276799044,1228676.8466796875,,inf,0.0,25.851913990307562,1.9086407004305441,1.0857467189815642,inf,inf,0.0,96316203,744448.0,733541.5,93.08365744806527,32.03839313131983,-1.0370098081316659,2.2326935029175186,31275.221036209925,13410.589185699178,36120.22368034828,-0.2978461445175812,0.42879278679350097,,-3994.2922846696683,48461.30464474418,187662.33509506428,108427.3913299765,18.51374002244394,0.16199918663320068,0.08099959331660034,40000,6479.967465328027,259198698.6131211,112155650.13602349,-171227406.79607978,0.0,0.5070962858501594,train
0,-0.05147122442038244,-1.2163782430104184,10.021666256203092,5870.2774195493375,76.61773567229285,131.7879177754905,0.07604389253099565,255,1.9349269971349685,25.44487049168726,100.4337945507197,2.5389860170146554,131.7879177754905,-182.08728451277872,1255802.5581054688,,inf,0.0,25.44487049168726,1.9349269971349685,1.0521510112219774,inf,inf,0.0,96518839,744281.0,733863.5,93.69352583292988,32.35452836414897,-1.0498382119769194,2.350183508803144,31273.86826339409,18467.78861837058,36111.08295874857,-0.11360032845044678,0.590518207176406,,-2097.946852800321,48437.5733375509,187654.21798199325,108331.77753101272,18.513754680067986,0.16280856664092358,0.08140428332046179,40000,6512.342665636943,260493706.62547773,112716001.96778175,-172082892.81866568,0.0,0.507746014646756,train
0,-0.03112751728759849,-1.3560852477454248,10.013288856849904,6643.842347511272,81.5097684177257,130.0993235063543,0.07696649442117073,255,1.9600409373961527,25.46615838666826,100.26595373071447,2.5432361685289178,130.0993235063543,-180.56744379495052,1262416.43359375,,inf,0.0,25.46615838666826,1.9600409373961527,1.0203569464086653,inf,inf,0.0,96408998,744194.0,735392.0,94.00506893039524,33.37695745477428,-0.951436242826438,2.1348348153857755,31269.45397030437,15203.11490013407,36104.69647685142,-0.14317815141520562,0.48619700601654237,,-2176.753887154164,48427.540761219476,187627.73066962374,108301.0106757705,18.51369005532272,0.16299770397552824,0.08149885198776412,40000,6519.908159021129,260796326.36084518,112846945.96304767,-172282804.28739426,0.0,0.5069207597688243,train
0,-0.028945487712994683,-1.3701658971124804,10.077204096251732,6611.76474490082,81.31275880758702,129.75075328914036,0.07766586197611813,255,1.965306509101728,25.304637830531643,101.55004239751268,2.5110772381740123,129.75075328914036,-180.9253026690029,1277192.8315429688,,inf,0.0,25.304637830531643,1.965306509101728,1.0210138061625518,inf,inf,0.0,96397507,744239.0,737017.0,94.00419057442065,33.40413481125967,-0.9586860398214735,2.19599725958437,31265.811718986675,30965.95466031453,36094.90509367605,-0.012720135326541078,0.990409426712883,,-393.89113379473616,48409.0002486238,187605.87587964517,108221.33318423702,18.513688702733017,0.1624934146490638,0.0812467073245319,40000,6499.736585962552,259989463.4385021,112497815.2146672,-171749788.3171292,0.0,0.5088886294596239,train
0,-0.03417799832721704,-1.3506708731760686,10.038150650618647,6606.602241532302,81.28100787719295,129.88733060993755,0.07728352413957947,255,1.9632399773137705,25.40308557575637,100.76446848451558,2.5306539481145154,129.88733060993755,-180.6648539672147,1271047.515625,,inf,0.0,25.40308557575637,1.9632399773137705,1.0201156121674493,inf,inf,0.0,96433091,744072.0,736679.0,93.9622321258159,33.58287376319787,-0.954820811022308,2.15488003543531,31261.879687750024,14557.34845046696,36093.74542896889,-0.0803063709885577,0.4656581304729178,,-1169.0478252729054,48412.99653786346,187582.28230815023,108248.30208597844,18.513678516688174,0.16354555318031205,0.08177277659015603,40000,6541.822127212482,261672885.08849928,113226234.18674816,-172861861.5073717,0.0,0.507352851461396,train
0,-0.015555448283318356,-1.457992795413666,10.029442593509412,7289.603512551293,85.37917493482408,128.56235234199593,0.07801228284023248,255,1.9834733524606036,25.425141788540085,100.58971873650079,2.5350503332053624,128.56235234199593,-180.07038091357538,1278687.7705078125,,inf,0.0,25.425141788540085,1.9834733524606036,0.9935967730502362,inf,inf,0.0,96103855,744194.0,739148.5,94.13385022496746,34.55205038552576,-0.8731783513052953,2.0763438331750494,31255.563828662507,12552.16948070518,36090.39051698804,-0.0009595850353751069,0.4015979218776523,,-12.04487399517682,48415.2567806858,187544.38493044281,108273.69037453741,18.513607072329084,0.16260264008532657,0.08130132004266329,40000,6504.105603413062,260164224.1365225,112573434.42035605,-171865235.7375523,0.0,0.5093036787315205,train
0,0.03174204325204764,-1.6067203296059316,9.83570051027045,8632.343378967713,92.91040511679901,125.70524395902108,0.07824415434472097,255,2.0285549907776956,25.925962236622468,96.74100452773438,2.635903991744213,125.70524395902108,-178.6037565802417,1268473.9267578125,,inf,0.0,25.925962236622468,2.0285549907776956,0.9408428080917869,inf,inf,0.0,95662516,744311.0,742551.0,94.4528400294544,36.11872180411135,-0.7829868612138505,1.9572084748378682,31242.413830009613,11332.651802993829,36082.912927478195,0.18664918150199114,0.362732913809251,,2115.230183275862,48416.682713410664,187465.48030972583,108320.59450859681,18.513498536456154,0.16265584114145182,0.08132792057072591,40000,6506.233645658072,260249345.8263229,112610266.69810791,-171921467.37098488,0.0,0.5167213537226378,train
0,0.01667031636108631,-1.5658180069764194,9.984133542870609,8073.83979210872,89.85454797676476,126.45355472478948,0.07895494566839058,255,2.016550666013114,25.540523762534043,99.68292260187403,2.5581111924100632,126.45355472478948,-178.94828928392943,1285469.49609375,,inf,0.0,25.540523762534043,2.016550666013114,0.9620280600370265,inf,inf,0.0,95617687,744264.0,742356.0,94.31481783667265,36.03133507913328,-0.8117497282564711,2.0448560707578194,31244.33424097592,1068567.6836713282,36077.703857387416,1.8354468177205963e-07,34.200366550615655,,0.19612991545136083,48400.563052011916,187477.0034515083,108238.14975279255,18.513499917858717,0.16450894112012227,0.08225447056006113,40000,6580.357644804891,263214305.79219562,113893209.1448834,-173880128.46352512,0.0,0.5054848092189177,train
0,0.026200191209244852,-1.6319101113554986,9.713395190695527,8993.310779968633,94.83306796665725,126.04155756195637,0.07706502028841447,255,2.0231422471485523,26.2524065987004,94.350046130627,2.7027013812685814,126.04155756195637,-178.32017518424817,1253459.2236328125,,inf,0.0,26.2524065987004,2.0231422471485523,0.92903179920619,inf,inf,0.0,95593121,744233.0,742596.0,94.41856399434903,36.598174795273906,-0.7307090137932684,1.890135411171963,31241.240468271848,12069.211890385266,36082.28213626092,0.15573202951493118,0.3863230687860357,,1879.5628623354364,48418.22255346061,187458.43972627586,108325.21370110725,18.513468774480486,0.16219342779883947,0.08109671389941973,40000,6487.737111953578,259509484.47814316,112290127.6273502,-171432712.83357665,0.0,0.5129726233899956,train
0,0.019640359733084402,-1.6203375870655432,9.788249919653289,8789.830007319939,93.75409328301319,126.32995797579875,0.0774816209590479,255,2.0185235876422185,26.051643766062767,95.80983648959261,2.6615221290738713,126.32995797579875,-178.5701344980139,1262658.32421875,,inf,0.0,26.051643766062767,2.0185235876422185,0.9368706157560601,inf,inf,0.0,95692485,744233.0,742783.0,94.27236570508488,36.68621129606567,-0.7026924437281121,1.77843303827545,31241.845121074384,56779.705091558906,36076.33761664682,0.0016794035599168714,1.8174248310724066,,95.35603886179413,48402.19490900231,187462.06785592885,108247.62219722192,18.513445019934345,0.16190788073924872,0.08095394036962436,40000,6476.315229569949,259052609.18279797,112092437.0291539,-171130899.6976708,0.0,0.5131019950681843,train
0,0.017963070393785464,-1.623404275779917,9.777226727237199,8800.631496479213,93.81168102362953,126.45819445259211,0.07731588110648363,255,2.0164766791415554,26.08101531384418,95.59416247580143,2.6675269011802927,126.45819445259211,-178.60732450080422,1260377.3125,,inf,0.0,26.08101531384418,2.0164766791415554,0.9368117519516558,inf,inf,0.0,95622567,744228.0,742690.5,94.26946279038327,36.21913856438844,-0.7476887990680202,2.0657558120082786,31239.484144071634,37080.20118197848,36076.04989178054,0.00813993227432863,1.1869658606067364,,301.8303263397853,48406.030646797895,187447.90116284852,108268.700448586,18.51348619067397,0.16204305855307094,0.08102152927653547,40000,6481.722342122837,259268893.68491352,112186023.64466898,-171273777.86266768,0.0,0.5145883934437432,train
0,0.01824422018636343,-1.6210989288589797,9.74152373567048,8852.878381156439,94.08973579066124,126.433463903451,0.07704861857703628,255,2.0168711045892636,26.176603057103684,94.89728469263136,2.6871158729771367,126.433463903451,-178.11406990697958,1256007.6801757812,,inf,0.0,26.176603057103684,2.0168711045892636,0.934334353395958,inf,inf,0.0,95672674,744294.0,742570.0,94.22165375374581,36.964071215887095,-0.7254062491933682,1.9706458649816812,31239.71426794999,14823.746198444192,36074.4928817187,0.11958500610416395,0.4745160621924266,,1772.6977796275262,48401.981005745794,187449.2819871223,108247.6288276205,18.51342827405518,0.16280442623606595,0.08140221311803297,40000,6512.177049442638,260487081.9777055,112713135.47315122,-172078516.55726835,0.0,0.5119569421952824,train
0,0.019805777178205336,-1.6435185849732774,9.513152649307766,9298.17865272464,96.42706390181462,126.34575971543003,0.07529459374603743,255,2.0182711360819656,26.804994033030187,90.50007332903137,2.817677274944251,126.34575971543003,-177.65234995587525,1227410.7583007812,,inf,0.0,26.804994033030187,2.0182711360819656,0.9165557675484864,inf,inf,0.0,95641013,744194.0,742760.5,94.08831026656053,37.20503898882211,-0.7070120469218127,1.974229670995153,31236.425943090122,11604.32363323138,36072.582324888535,0.3457808286058439,0.37149972453229396,,4012.552641309124,48404.15523211334,187429.55088047267,108258.87058173658,18.513388496744607,0.16373890886294123,0.08186945443147062,40000,6549.556354517649,261982254.18070596,113360098.6384375,-173066231.6206664,0.0,0.5057949933754092,train
0,0.02490315921024617,-1.655070213548983,9.421926200906285,9515.594209665409,97.54790725415594,126.00186389065175,0.07477608592427584,255,2.0237795864773616,27.06452954126003,88.77269333532433,2.8725049383911245,126.00186389065175,-177.27904997033863,1215983.2338867188,,inf,0.0,27.06452954126003,2.0237795864773616,0.9074176385120217,inf,inf,0.0,95607968,744219.0,742648.0,94.19692561073055,37.41439097029199,-0.6552145868799368,1.7888176249762555,31234.14234229579,24411.175238005486,36069.64333557865,0.04216653428995859,0.7815542034253021,,1029.3346577315463,48400.94064734142,187415.84847187926,108247.33502748869,18.513382844102313,0.16252587531647866,0.08126293765823933,40000,6501.035012659147,260041400.50636587,112520288.45872124,-171784098.09373873,0.0,0.507086726525011,train
0,0.01874958205861858,-1.6567835151246677,9.478164817673255,9499.225083960775,97.4639681316166,126.43411186543723,0.07496525010402878,255,2.016860768329629,26.903942367041324,89.83560831097908,2.83851809760424,126.43411186543723,-177.50065873357102,1224475.4604492188,,inf,0.0,26.903942367041324,2.016860768329629,0.9104910868203183,inf,inf,0.0,95591593,744169.0,742748.5,94.32886120776818,38.232752392648926,-0.610515615742309,1.772496177387647,31233.72025871105,13750.293310444296,36066.46074164252,0.24627691872612997,0.4402387290578795,,3386.379868076738,48392.4351346824,187413.31582179738,108213.5342944962,18.51332952629757,0.16203101434361727,0.08101550717180864,40000,6481.240573744691,259249622.94978765,112177685.16983016,-171261047.55954382,0.0,0.511570161262444,train
0,0.019155782913928072,-1.6434299255341516,9.477169131737664,9343.306594378633,96.66078105611724,126.35762568595976,0.07500274779847119,255,2.0180816046176653,26.906768936521562,89.81673475156124,2.839114567072006,126.35762568595976,-177.20817642817718,1221980.234375,,inf,0.0,26.906768936521562,2.0180816046176653,0.9142582761751691,inf,inf,0.0,95622058,744173.0,742741.5,94.26105112560403,38.02442439058804,-0.6231107657186473,1.860608702839727,31234.19478182055,23677.894977200052,36067.089200747156,0.04409631367141144,0.758076049105689,,1044.107883993351,48392.70817269641,187416.1631274865,108216.14449514444,18.513343229192586,0.16268048644459043,0.08134024322229522,40000,6507.219457783617,260288778.31134468,112627329.19115962,-171947516.58415583,0.0,0.5078248014718367,train
